,Attrition,Prediction
14911,0.0,0.0
26342,0.0,0.0
9721,0.0,0.0
29115,0.0,0.0
8834,0.0,0.0
48708,1.0,1.0
69915,1.0,1.0
66610,1.0,1.0
54210,1.0,1.0
42902,1.0,1.0
37313,0.0,0.0
61504,1.0,1.0
23271,0.0,0.0
39097,1.0,1.0
24482,0.0,0.0
72465,1.0,1.0
64379,1.0,1.0
24628,0.0,0.0
61827,1.0,1.0
6525,0.0,0.0
9289,0.0,0.0
14483,0.0,0.0
10900,0.0,0.0
11673,0.0,0.0
28278,0.0,0.0
70361,1.0,1.0
15044,0.0,0.0
24549,0.0,0.0
58565,1.0,1.0
3645,0.0,0.0
6785,0.0,0.0
41272,1.0,1.0
35921,0.0,0.0
45033,1.0,1.0
25491,0.0,0.0
57316,1.0,1.0
28299,0.0,0.0
62228,1.0,1.0
28188,0.0,0.0
64466,1.0,1.0
33985,0.0,0.0
39860,1.0,1.0
45356,1.0,1.0
52924,1.0,1.0
65140,1.0,1.0
68664,1.0,1.0
30100,0.0,0.0
20081,0.0,0.0
73617,1.0,1.0
29597,0.0,0.0
70800,1.0,1.0
4894,0.0,0.0
9738,0.0,0.0
8637,0.0,0.0
6441,0.0,0.0
27475,0.0,0.0
21064,0.0,0.0
55484,1.0,1.0
45911,1.0,1.0
10699,0.0,0.0
8030,0.0,0.0
67466,1.0,1.0
15485,0.0,0.0
37775,0.0,0.0
25678,0.0,0.0
8019,0.0,0.0
50068,1.0,1.0
69351,1.0,1.0
58946,1.0,1.0
75168,1.0,1.0
134,0.0,0.0
16214,0.0,0.0
60315,1.0,1.0
2576,0.0,0.0
36301,0.0,0.0
23868,0.0,0.0
52361,1.0,1.0
4238,0.0,0.0
34448,0.0,0.0
2866,0.0,0.0
35145,0.0,0.0
16414,0.0,0.0
37545,0.0,0.0
29438,0.0,0.0
9208,0.0,0.0
203,0.0,0.0
40626,1.0,1.0
41164,1.0,1.0
49336,1.0,1.0
4162,0.0,0.0
46137,1.0,1.0
44006,1.0,1.0
7829,0.0,0.0
2025,0.0,0.0
41770,1.0,1.0
7832,0.0,0.0
44080,1.0,1.0
20249,0.0,0.0
73664,1.0,1.0
12571,0.0,0.0
16591,0.0,0.0
29458,0.0,0.0
58226,1.0,1.0
32682,0.0,1.0
24274,0.0,0.0
8845,0.0,0.0
10430,0.0,0.0
37937,1.0,1.0
67297,1.0,1.0
75151,1.0,1.0
35305,0.0,0.0
49101,1.0,1.0
63122,1.0,1.0
16574,0.0,0.0
38971,1.0,1.0
75238,1.0,1.0
38632,1.0,1.0
71660,1.0,1.0
36754,0.0,0.0
67420,1.0,1.0
59591,1.0,1.0
57637,1.0,1.0
67802,1.0,1.0
30665,0.0,0.0
1225,0.0,0.0
44150,1.0,1.0
50419,1.0,1.0
31486,0.0,0.0
52571,1.0,1.0
53897,1.0,1.0
33537,0.0,0.0
23567,0.0,0.0
21607,0.0,0.0
9311,0.0,0.0
48445,1.0,1.0
48523,1.0,1.0
44000,1.0,1.0
50598,1.0,1.0
49061,1.0,1.0
59006,1.0,1.0
46375,1.0,1.0
56028,1.0,1.0
48832,1.0,1.0
28549,0.0,0.0
9207,0.0,0.0
23658,0.0,0.0
41123,1.0,1.0
10043,0.0,0.0
27041,0.0,0.0
26889,0.0,0.0
38957,1.0,1.0
1604,0.0,0.0
2518,0.0,0.0
36626,0.0,0.0
17042,0.0,0.0
12123,0.0,0.0
29732,0.0,0.0
1927,0.0,0.0
52600,1.0,1.0
64649,1.0,1.0
69318,1.0,1.0
5911,0.0,0.0
28772,0.0,0.0
31538,0.0,0.0
58702,1.0,1.0
23872,0.0,0.0
64272,1.0,1.0
55115,1.0,1.0
27294,0.0,0.0
55163,1.0,1.0
35331,0.0,0.0
11399,0.0,0.0
64704,1.0,1.0
11103,0.0,0.0
27678,0.0,0.0
36506,0.0,0.0
5786,0.0,0.0
38929,1.0,1.0
70639,1.0,1.0
61814,1.0,1.0
38356,1.0,1.0
64446,1.0,1.0
63956,1.0,1.0
64657,1.0,1.0
1422,0.0,0.0
14908,0.0,0.0
54403,1.0,1.0
44123,1.0,1.0
25111,0.0,1.0
57559,1.0,1.0
28084,0.0,0.0
62063,1.0,1.0
75014,1.0,1.0
32254,0.0,0.0
26886,0.0,0.0
36569,0.0,0.0
71843,1.0,1.0
27353,0.0,0.0
50178,1.0,0.0
59916,1.0,1.0
13416,0.0,0.0
32965,0.0,0.0
70894,1.0,1.0
53219,1.0,1.0
25738,0.0,0.0
69199,1.0,1.0
30749,0.0,0.0
62649,1.0,1.0
73685,1.0,1.0
27666,0.0,0.0
15089,0.0,0.0
53732,1.0,1.0
26092,0.0,0.0
61415,1.0,1.0
19593,0.0,0.0
29128,0.0,0.0
51904,1.0,1.0
38195,1.0,1.0
52305,1.0,1.0
15645,0.0,0.0
3238,0.0,0.0
13071,0.0,0.0
3272,0.0,0.0
43799,1.0,1.0
1801,0.0,0.0
53704,1.0,1.0
74131,1.0,1.0
41923,1.0,1.0
44088,1.0,1.0
8612,0.0,0.0
55894,1.0,1.0
58132,1.0,1.0
73424,1.0,1.0
20159,0.0,0.0
18613,0.0,0.0
50502,1.0,1.0
47777,1.0,1.0
11771,0.0,0.0
64521,1.0,1.0
51817,1.0,1.0
27776,0.0,0.0
21496,0.0,0.0
18357,0.0,0.0
49134,1.0,1.0
10152,0.0,0.0
50081,1.0,1.0
10162,0.0,0.0
32414,0.0,0.0
40936,1.0,1.0
20948,0.0,0.0
73184,1.0,1.0
26617,0.0,0.0
3208,0.0,0.0
16598,0.0,0.0
45661,1.0,1.0
68488,1.0,1.0
68486,1.0,1.0
65714,1.0,1.0
26775,0.0,0.0
33364,0.0,0.0
47570,1.0,1.0
73620,1.0,1.0
30653,0.0,0.0
45455,1.0,1.0
36386,0.0,0.0
59842,1.0,1.0
68673,1.0,1.0
20844,0.0,0.0
22745,0.0,0.0
54768,1.0,1.0
63989,1.0,1.0
5608,0.0,0.0
49480,1.0,1.0
35506,0.0,0.0
3075,0.0,0.0
57053,1.0,1.0
56600,1.0,1.0
54687,1.0,1.0
18165,0.0,0.0
13475,0.0,0.0
19996,0.0,0.0
10215,0.0,0.0
4472,0.0,0.0
74976,1.0,1.0
29239,0.0,0.0
69522,1.0,1.0
59818,1.0,1.0
35605,0.0,0.0
12043,0.0,0.0
73266,1.0,1.0
36718,0.0,0.0
5223,0.0,0.0
14948,0.0,0.0
35626,0.0,0.0
41322,1.0,1.0
1150,0.0,0.0
75047,1.0,1.0
57606,1.0,1.0
2207,0.0,0.0
41980,1.0,1.0
8385,0.0,0.0
73541,1.0,1.0
58615,1.0,1.0
53344,1.0,1.0
71444,1.0,1.0
8499,0.0,0.0
30088,0.0,0.0
72511,1.0,1.0
14000,0.0,0.0
42532,1.0,1.0
34531,0.0,0.0
26365,0.0,0.0
40047,1.0,1.0
58578,1.0,1.0
67247,1.0,1.0
17179,0.0,0.0
57999,1.0,1.0
45267,1.0,1.0
48387,1.0,1.0
30696,0.0,0.0
42513,1.0,1.0
67789,1.0,1.0
60448,1.0,1.0
12526,0.0,0.0
4964,0.0,0.0
7049,0.0,0.0
63823,1.0,1.0
37517,0.0,0.0
69243,1.0,1.0
63156,1.0,1.0
41633,1.0,1.0
26425,0.0,0.0
34489,0.0,0.0
33934,0.0,0.0
22802,0.0,0.0
33892,0.0,0.0
56072,1.0,1.0
74355,1.0,1.0
11740,0.0,0.0
23818,0.0,0.0
65910,1.0,1.0
11009,0.0,0.0
70843,1.0,1.0
23521,0.0,0.0
61873,1.0,1.0
15021,0.0,0.0
10879,0.0,0.0
19441,0.0,0.0
56576,1.0,1.0
19278,0.0,0.0
6150,0.0,0.0
61084,1.0,1.0
18940,0.0,0.0
52851,1.0,1.0
26448,0.0,0.0
53775,1.0,1.0
56551,1.0,1.0
70634,1.0,1.0
6498,0.0,0.0
42540,1.0,1.0
24182,0.0,0.0
48194,1.0,1.0
57349,1.0,1.0
70599,1.0,1.0
52087,1.0,1.0
1067,0.0,0.0
65570,1.0,1.0
45149,1.0,1.0
40554,1.0,1.0
19704,0.0,0.0
3470,0.0,0.0
73339,1.0,1.0
16523,0.0,0.0
40479,1.0,1.0
34965,0.0,0.0
53485,1.0,1.0
35689,0.0,0.0
43625,1.0,1.0
38885,1.0,1.0
32927,0.0,0.0
17958,0.0,0.0
39851,1.0,1.0
35080,0.0,0.0
60755,1.0,1.0
37298,0.0,0.0
22732,0.0,0.0
69102,1.0,1.0
37704,0.0,0.0
23099,0.0,0.0
12892,0.0,0.0
33028,0.0,0.0
43657,1.0,1.0
29516,0.0,0.0
34012,0.0,0.0
42178,1.0,1.0
63316,1.0,1.0
51598,1.0,1.0
42795,1.0,1.0
61314,1.0,1.0
23622,0.0,0.0
31386,0.0,0.0
62793,1.0,1.0
51297,1.0,1.0
56931,1.0,1.0
12905,0.0,0.0
7277,0.0,0.0
49282,1.0,1.0
32002,0.0,0.0
39411,1.0,1.0
6473,0.0,0.0
35870,0.0,0.0
12070,0.0,0.0
32354,0.0,0.0
59804,1.0,1.0
49377,1.0,1.0
70869,1.0,1.0
52017,1.0,1.0
18397,0.0,0.0
64109,1.0,1.0
57953,1.0,1.0
15050,0.0,0.0
17296,0.0,0.0
75248,1.0,1.0
19595,0.0,0.0
65843,1.0,1.0
27184,0.0,0.0
11216,0.0,0.0
72930,1.0,1.0
33474,0.0,0.0
55955,1.0,1.0
64373,1.0,1.0
30174,0.0,0.0
338,0.0,0.0
71839,1.0,1.0
54226,1.0,1.0
46285,1.0,1.0
1999,0.0,0.0
31117,0.0,0.0
10507,0.0,0.0
278,0.0,0.0
5413,0.0,0.0
47073,1.0,1.0
20658,0.0,0.0
15532,0.0,0.0
56071,1.0,1.0
40110,1.0,1.0
60055,1.0,1.0
36709,0.0,0.0
59239,1.0,1.0
32988,0.0,0.0
74547,1.0,1.0
56692,1.0,1.0
4043,0.0,0.0
34535,0.0,0.0
18412,0.0,0.0
41539,1.0,1.0
8936,0.0,0.0
45420,1.0,1.0
60196,1.0,1.0
59263,1.0,1.0
1103,0.0,0.0
13744,0.0,0.0
12468,0.0,0.0
34785,0.0,0.0
69980,1.0,1.0
47134,1.0,1.0
7370,0.0,0.0
8425,0.0,0.0
48937,1.0,1.0
41597,1.0,1.0
62343,1.0,1.0
65321,1.0,1.0
45851,1.0,1.0
66872,1.0,1.0
5220,0.0,0.0
66380,1.0,1.0
41299,1.0,1.0
68042,1.0,1.0
30364,0.0,0.0
73997,1.0,1.0
1721,0.0,0.0
26173,0.0,0.0
36150,0.0,0.0
3664,0.0,1.0
54128,1.0,1.0
18206,0.0,1.0
61979,1.0,1.0
45895,1.0,1.0
47318,1.0,1.0
62686,1.0,1.0
54301,1.0,1.0
16506,0.0,0.0
16769,0.0,0.0
49712,1.0,1.0
61670,1.0,1.0
28493,0.0,0.0
28010,0.0,0.0
21511,0.0,0.0
26290,0.0,0.0
6364,0.0,0.0
66921,1.0,1.0
11008,0.0,0.0
1723,0.0,0.0
43356,1.0,1.0
4685,0.0,0.0
67087,1.0,1.0
61356,1.0,1.0
67697,1.0,1.0
64455,1.0,1.0
73798,1.0,1.0
5183,0.0,0.0
53642,1.0,1.0
54804,1.0,1.0
8054,0.0,0.0
4264,0.0,0.0
37591,0.0,0.0
64266,1.0,1.0
57282,1.0,1.0
7764,0.0,0.0
55312,1.0,1.0
56667,1.0,1.0
17375,0.0,0.0
12321,0.0,0.0
20900,0.0,0.0
48780,1.0,1.0
70985,1.0,1.0
48295,1.0,1.0
31761,0.0,0.0
20990,0.0,0.0
63234,1.0,1.0
11928,0.0,0.0
54354,1.0,1.0
20457,0.0,0.0
64253,1.0,1.0
35137,0.0,0.0
883,0.0,0.0
52653,1.0,1.0
35776,0.0,0.0
67894,1.0,1.0
15610,0.0,0.0
39054,1.0,1.0
48414,1.0,1.0
60528,1.0,1.0
33765,0.0,0.0
49911,1.0,1.0
32123,0.0,0.0
25502,0.0,0.0
11837,0.0,1.0
69659,1.0,1.0
9440,0.0,0.0
12086,0.0,0.0
6639,0.0,0.0
26677,0.0,0.0
48404,1.0,1.0
30052,0.0,0.0
39871,1.0,1.0
1506,0.0,0.0
4097,0.0,0.0
40399,1.0,1.0
45640,1.0,1.0
12454,0.0,0.0
73026,1.0,1.0
51399,1.0,1.0
7346,0.0,0.0
63406,1.0,1.0
14726,0.0,1.0
32845,0.0,0.0
33485,0.0,0.0
11504,0.0,0.0
47689,1.0,1.0
37388,0.0,0.0
61930,1.0,1.0
67474,1.0,1.0
63676,1.0,1.0
56843,1.0,1.0
23051,0.0,0.0
33558,0.0,0.0
34251,0.0,0.0
25955,0.0,0.0
10815,0.0,0.0
18,0.0,0.0
62354,1.0,1.0
66875,1.0,1.0
62797,1.0,1.0
31228,0.0,0.0
62259,1.0,1.0
54001,1.0,1.0
3488,0.0,0.0
20603,0.0,0.0
17753,0.0,0.0
38999,1.0,1.0
52901,1.0,1.0
26781,0.0,0.0
38812,1.0,1.0
26466,0.0,0.0
63654,1.0,1.0
48340,1.0,1.0
38457,1.0,1.0
53272,1.0,1.0
46489,1.0,1.0
59497,1.0,1.0
33858,0.0,0.0
51499,1.0,1.0
7244,0.0,0.0
41620,1.0,1.0
26656,0.0,0.0
51236,1.0,1.0
64236,1.0,1.0
1090,0.0,0.0
51783,1.0,1.0
18816,0.0,0.0
43547,1.0,1.0
44935,1.0,1.0
53326,1.0,1.0
12443,0.0,0.0
26128,0.0,0.0
57398,1.0,1.0
50955,1.0,1.0
47284,1.0,1.0
41387,1.0,1.0
8614,0.0,0.0
75392,1.0,1.0
8519,0.0,0.0
14989,0.0,0.0
13260,0.0,0.0
17549,0.0,0.0
49611,1.0,1.0
10017,0.0,0.0
15690,0.0,0.0
55107,1.0,1.0
40749,1.0,1.0
63299,1.0,1.0
26267,0.0,0.0
17270,0.0,0.0
51132,1.0,1.0
71794,1.0,1.0
17759,0.0,0.0
30537,0.0,0.0
55709,1.0,1.0
34931,0.0,0.0
20992,0.0,0.0
64843,1.0,1.0
66820,1.0,1.0
74101,1.0,1.0
64124,1.0,1.0
15594,0.0,0.0
34399,0.0,0.0
40095,1.0,1.0
74243,1.0,1.0
6794,0.0,0.0
29622,0.0,0.0
50084,1.0,1.0
55425,1.0,1.0
16568,0.0,0.0
42652,1.0,1.0
58722,1.0,1.0
23179,0.0,0.0
1905,0.0,0.0
50969,1.0,1.0
29133,0.0,0.0
62433,1.0,1.0
65750,1.0,1.0
60668,1.0,1.0
62611,1.0,1.0
32952,0.0,0.0
548,0.0,0.0
74653,1.0,1.0
53889,1.0,1.0
66222,1.0,1.0
20725,0.0,0.0
24205,0.0,0.0
23246,0.0,0.0
47795,1.0,1.0
50129,1.0,1.0
15575,0.0,0.0
18082,0.0,0.0
39164,1.0,1.0
240,0.0,0.0
677,0.0,0.0
39426,1.0,1.0
75497,1.0,1.0
21398,0.0,0.0
10597,0.0,0.0
18995,0.0,0.0
57563,1.0,1.0
56613,1.0,1.0
32399,0.0,0.0
74982,1.0,1.0
49415,1.0,1.0
48785,1.0,1.0
68996,1.0,1.0
17812,0.0,0.0
19178,0.0,0.0
49558,1.0,1.0
44557,1.0,1.0
39867,1.0,1.0
12113,0.0,0.0
35659,0.0,0.0
49923,1.0,1.0
68070,1.0,1.0
60085,1.0,1.0
36241,0.0,0.0
35251,0.0,0.0
36258,0.0,1.0
58642,1.0,0.0
16344,0.0,0.0
31827,0.0,0.0
35461,0.0,0.0
63836,1.0,1.0
25318,0.0,0.0
75442,1.0,1.0
11589,0.0,0.0
36194,0.0,0.0
5352,0.0,0.0
41526,1.0,1.0
40793,1.0,1.0
49147,1.0,1.0
19112,0.0,0.0
65747,1.0,1.0
50049,1.0,1.0
30843,0.0,0.0
16416,0.0,0.0
18530,0.0,0.0
21348,0.0,0.0
9393,0.0,0.0
43334,1.0,1.0
32902,0.0,0.0
66470,1.0,1.0
32892,0.0,0.0
57014,1.0,1.0
69298,1.0,1.0
12085,0.0,0.0
7482,0.0,0.0
70631,1.0,1.0
6102,0.0,0.0
74235,1.0,1.0
24578,0.0,0.0
68670,1.0,1.0
40633,1.0,1.0
74685,1.0,1.0
11647,0.0,0.0
36913,0.0,0.0
66580,1.0,1.0
28457,0.0,0.0
2706,0.0,0.0
4857,0.0,0.0
33673,0.0,0.0
12824,0.0,0.0
66094,1.0,1.0
4725,0.0,0.0
24051,0.0,0.0
4363,0.0,0.0
8167,0.0,0.0
74804,1.0,1.0
42427,1.0,1.0
4303,0.0,0.0
47757,1.0,1.0
55706,1.0,1.0
36595,0.0,0.0
38609,1.0,1.0
60680,1.0,0.0
21710,0.0,0.0
38424,1.0,1.0
67667,1.0,1.0
40599,1.0,1.0
45962,1.0,1.0
10284,0.0,0.0
47549,1.0,1.0
56603,1.0,1.0
5575,0.0,0.0
32044,0.0,0.0
41359,1.0,1.0
33833,0.0,0.0
50269,1.0,1.0
19452,0.0,0.0
51307,1.0,1.0
33503,0.0,0.0
8170,0.0,0.0
47278,1.0,1.0
51395,1.0,1.0
59868,1.0,1.0
28586,0.0,0.0
53811,1.0,1.0
16563,0.0,0.0
8206,0.0,0.0
69757,1.0,1.0
58870,1.0,1.0
54686,1.0,0.0
53391,1.0,1.0
30490,0.0,0.0
35824,0.0,0.0
50516,1.0,1.0
42677,1.0,1.0
54177,1.0,1.0
43681,1.0,1.0
4188,0.0,0.0
29415,0.0,0.0
26609,0.0,0.0
10392,0.0,0.0
24373,0.0,0.0
66054,1.0,1.0
20822,0.0,0.0
37939,1.0,1.0
26811,0.0,0.0
51379,1.0,1.0
11151,0.0,0.0
54124,1.0,1.0
45459,1.0,1.0
72563,1.0,1.0
18818,0.0,0.0
8175,0.0,0.0
26612,0.0,0.0
36124,0.0,0.0
59815,1.0,1.0
14973,0.0,0.0
5513,0.0,0.0
19354,0.0,0.0
63243,1.0,1.0
445,0.0,0.0
17265,0.0,0.0
33501,0.0,0.0
30691,0.0,0.0
8400,0.0,0.0
33595,0.0,0.0
28918,0.0,0.0
67719,1.0,1.0
50204,1.0,1.0
34269,0.0,0.0
36537,1.0,1.0
73382,1.0,1.0
41841,1.0,1.0
30045,0.0,0.0
57583,1.0,1.0
56689,1.0,1.0
45975,1.0,1.0
1523,0.0,0.0
8348,0.0,0.0
57571,1.0,1.0
19573,0.0,0.0
60152,1.0,1.0
40585,1.0,1.0
33952,0.0,0.0
72999,1.0,0.0
4872,0.0,0.0
35658,0.0,0.0
48863,1.0,1.0
63740,1.0,1.0
46621,1.0,1.0
14001,0.0,0.0
41212,1.0,1.0
2812,0.0,0.0
18396,0.0,0.0
23291,0.0,0.0
60564,1.0,1.0
67332,1.0,1.0
48490,1.0,1.0
45213,1.0,1.0
25158,0.0,0.0
68105,1.0,1.0
45023,1.0,1.0
11260,0.0,0.0
35973,0.0,0.0
21929,0.0,0.0
36897,0.0,0.0
22942,0.0,0.0
51602,1.0,1.0
55337,1.0,1.0
14921,0.0,0.0
40902,1.0,1.0
60760,1.0,1.0
9096,0.0,0.0
7382,0.0,0.0
47369,1.0,1.0
40184,1.0,1.0
25578,0.0,0.0
25043,0.0,0.0
57267,1.0,1.0
20303,0.0,0.0
49431,1.0,1.0
6208,0.0,0.0
40536,1.0,1.0
41678,1.0,1.0
59189,1.0,1.0
1276,0.0,0.0
70955,1.0,1.0
18090,0.0,0.0
24212,0.0,0.0
6181,0.0,0.0
8313,0.0,0.0
63155,1.0,1.0
44315,1.0,1.0
2040,0.0,0.0
63824,1.0,1.0
32071,0.0,0.0
9406,0.0,0.0
11978,0.0,0.0
69327,1.0,1.0
66787,1.0,1.0
9206,0.0,0.0
60018,1.0,1.0
60693,1.0,1.0
39042,1.0,1.0
24191,0.0,0.0
45823,1.0,1.0
66845,1.0,1.0
68326,1.0,1.0
35875,0.0,0.0
26317,0.0,0.0
18546,0.0,0.0
70231,1.0,1.0
29748,0.0,0.0
73583,1.0,1.0
19223,0.0,0.0
3929,0.0,0.0
73699,1.0,1.0
20643,0.0,0.0
70617,1.0,1.0
46630,1.0,1.0
14772,0.0,0.0
45958,1.0,1.0
68685,1.0,1.0
25702,0.0,0.0
51168,1.0,1.0
14382,0.0,0.0
38096,1.0,1.0
66121,1.0,1.0
52968,1.0,1.0
64464,1.0,1.0
36413,0.0,0.0
73024,1.0,1.0
3635,0.0,0.0
42707,1.0,1.0
33602,0.0,0.0
47047,1.0,1.0
41386,1.0,1.0
2013,0.0,0.0
22828,0.0,0.0
9739,0.0,0.0
57141,1.0,1.0
72727,1.0,1.0
6532,0.0,0.0
52213,1.0,1.0
41521,1.0,1.0
38927,1.0,1.0
50,0.0,0.0
1489,0.0,0.0
5920,0.0,0.0
59117,1.0,1.0
49549,1.0,1.0
62713,1.0,1.0
22410,0.0,0.0
12835,0.0,0.0
18459,0.0,0.0
19638,0.0,0.0
22819,0.0,0.0
73788,1.0,1.0
51674,1.0,1.0
69594,1.0,1.0
28551,0.0,0.0
70554,1.0,1.0
529,0.0,0.0
34955,0.0,0.0
75179,1.0,1.0
25390,0.0,0.0
19015,0.0,0.0
15054,0.0,0.0
35542,0.0,0.0
62852,1.0,1.0
70534,1.0,1.0
53526,1.0,1.0
40777,1.0,1.0
55578,1.0,1.0
71329,1.0,1.0
60559,1.0,1.0
54611,1.0,1.0
7709,0.0,0.0
42193,1.0,1.0
55076,1.0,1.0
747,0.0,0.0
52578,1.0,1.0
6534,0.0,0.0
35703,0.0,0.0
1167,0.0,0.0
3669,0.0,0.0
61737,1.0,1.0
26034,0.0,0.0
54706,1.0,1.0
24077,0.0,0.0
56198,1.0,1.0
34579,0.0,0.0
1670,0.0,0.0
67905,1.0,1.0
22161,0.0,0.0
72843,1.0,1.0
49402,1.0,1.0
9385,0.0,0.0
60050,1.0,1.0
37973,1.0,1.0
47052,1.0,1.0
19604,0.0,0.0
67811,1.0,1.0
31347,0.0,0.0
6533,0.0,0.0
17561,0.0,0.0
26759,0.0,0.0
45225,1.0,1.0
61298,1.0,1.0
51193,1.0,1.0
11578,0.0,0.0
61926,1.0,1.0
61042,1.0,1.0
16832,0.0,0.0
28251,0.0,0.0
5874,0.0,0.0
40100,1.0,1.0
15012,0.0,0.0
70378,1.0,1.0
61137,1.0,1.0
20051,0.0,0.0
36119,0.0,0.0
57927,1.0,1.0
6914,1.0,1.0
57966,1.0,1.0
63637,1.0,1.0
47469,1.0,1.0
71022,1.0,1.0
17972,0.0,0.0
30970,0.0,0.0
58586,1.0,1.0
43710,1.0,1.0
19528,0.0,0.0
24412,0.0,0.0
11244,0.0,0.0
42414,1.0,1.0
53061,1.0,1.0
2669,0.0,0.0
41660,1.0,1.0
60954,1.0,1.0
32132,0.0,0.0
1594,0.0,0.0
11076,0.0,0.0
18454,0.0,0.0
7644,0.0,0.0
53263,1.0,1.0
44943,1.0,1.0
16736,0.0,0.0
36799,0.0,0.0
1275,0.0,0.0
50503,1.0,1.0
39712,1.0,1.0
2820,0.0,0.0
13874,0.0,0.0
65558,1.0,1.0
20936,0.0,0.0
44848,1.0,1.0
64762,1.0,1.0
56831,1.0,1.0
55278,1.0,1.0
59224,1.0,1.0
8298,0.0,0.0
37020,0.0,0.0
31570,0.0,0.0
39663,1.0,1.0
23895,0.0,0.0
52752,1.0,1.0
40324,1.0,1.0
54259,1.0,1.0
44397,1.0,1.0
36349,0.0,0.0
33439,0.0,0.0
26402,0.0,0.0
38796,1.0,1.0
71882,1.0,1.0
33782,0.0,0.0
3048,0.0,0.0
35153,0.0,0.0
62884,1.0,1.0
25193,0.0,0.0
60040,1.0,1.0
64496,1.0,1.0
2177,0.0,0.0
68995,1.0,1.0
20163,0.0,0.0
39923,1.0,1.0
19717,0.0,0.0
53612,1.0,1.0
49182,1.0,1.0
68571,1.0,1.0
20031,0.0,0.0
39719,1.0,1.0
8606,0.0,0.0
52416,1.0,1.0
29199,0.0,0.0
68049,1.0,1.0
36927,0.0,0.0
23186,0.0,0.0
34261,0.0,0.0
42200,1.0,1.0
69577,1.0,1.0
10129,0.0,0.0
40092,1.0,1.0
17203,0.0,0.0
44256,1.0,1.0
41456,1.0,1.0
14606,0.0,0.0
74703,1.0,1.0
14061,0.0,0.0
65624,1.0,1.0
65058,1.0,1.0
74442,1.0,1.0
57194,1.0,1.0
59667,1.0,1.0
23721,0.0,0.0
10260,0.0,0.0
34119,0.0,0.0
51129,1.0,1.0
14798,0.0,0.0
55604,1.0,1.0
12755,0.0,0.0
68634,1.0,1.0
22711,0.0,0.0
33230,0.0,0.0
8330,0.0,0.0
56419,1.0,1.0
17684,0.0,0.0
62257,1.0,1.0
44332,1.0,1.0
59010,1.0,1.0
64429,1.0,1.0
45243,1.0,1.0
45508,1.0,1.0
59499,1.0,1.0
30413,0.0,0.0
31759,0.0,0.0
42546,1.0,1.0
2134,0.0,0.0
36037,0.0,0.0
26788,0.0,0.0
36050,0.0,0.0
56862,1.0,1.0
33616,0.0,0.0
29077,0.0,0.0
50476,1.0,1.0
36517,0.0,0.0
34019,0.0,0.0
18856,0.0,0.0
11710,0.0,0.0
47959,1.0,1.0
71579,1.0,1.0
42225,1.0,1.0
29359,0.0,0.0
1866,0.0,0.0
16842,0.0,0.0
48140,1.0,1.0
28,0.0,0.0
54952,1.0,1.0
35113,0.0,0.0
11844,0.0,0.0
26959,0.0,0.0
2513,0.0,0.0
45827,1.0,1.0
12465,0.0,0.0
46463,1.0,1.0
29033,0.0,0.0
12712,0.0,0.0
27162,0.0,0.0
2006,0.0,0.0
22193,0.0,0.0
71228,1.0,1.0
65257,1.0,1.0
67293,1.0,1.0
45094,1.0,1.0
59728,1.0,1.0
61155,1.0,1.0
58371,1.0,1.0
23159,0.0,0.0
55870,1.0,1.0
39112,1.0,1.0
56463,1.0,1.0
39990,1.0,1.0
69834,1.0,1.0
56298,1.0,1.0
33820,0.0,0.0
58617,1.0,1.0
24449,0.0,0.0
5830,0.0,0.0
67590,1.0,1.0
37741,0.0,0.0
10020,0.0,0.0
71665,1.0,1.0
47497,1.0,1.0
52893,1.0,1.0
779,0.0,0.0
23297,0.0,0.0
61522,1.0,1.0
1192,0.0,0.0
65746,1.0,1.0
14840,0.0,0.0
9869,0.0,0.0
31000,0.0,0.0
36198,0.0,0.0
21594,0.0,0.0
70055,1.0,1.0
30837,0.0,0.0
28553,0.0,0.0
24847,0.0,0.0
47620,1.0,1.0
63845,1.0,1.0
71753,1.0,1.0
33959,0.0,0.0
23989,0.0,0.0
23822,0.0,0.0
3735,0.0,0.0
11882,0.0,0.0
5613,0.0,0.0
15841,0.0,0.0
47260,1.0,1.0
49703,1.0,1.0
413,0.0,0.0
18620,0.0,0.0
11101,0.0,0.0
26635,0.0,0.0
25529,0.0,0.0
9763,0.0,0.0
72329,1.0,1.0
1572,0.0,0.0
74057,1.0,1.0
72007,1.0,1.0
44342,1.0,1.0
33694,0.0,0.0
32353,0.0,0.0
18056,0.0,0.0
18516,0.0,0.0
27782,0.0,0.0
30719,0.0,0.0
19300,0.0,0.0
1813,0.0,0.0
29099,0.0,0.0
37427,0.0,0.0
11113,0.0,0.0
51313,1.0,1.0
36207,0.0,0.0
39100,1.0,1.0
74216,1.0,1.0
22813,0.0,0.0
60033,1.0,1.0
17428,0.0,0.0
25447,0.0,0.0
71695,1.0,1.0
70943,1.0,1.0
36667,0.0,0.0
41516,1.0,1.0
44760,1.0,1.0
39461,1.0,1.0
24969,0.0,0.0
51979,1.0,1.0
1297,0.0,0.0
17309,0.0,0.0
39258,1.0,1.0
40427,1.0,1.0
64409,1.0,1.0
27229,0.0,0.0
1068,0.0,0.0
71606,1.0,1.0
3401,0.0,0.0
62652,1.0,1.0
39048,1.0,1.0
31101,0.0,0.0
10197,0.0,0.0
4746,0.0,0.0
12125,0.0,0.0
471,0.0,0.0
6875,0.0,0.0
